generation,CornerStrategy,NearCornerStrategy,EdgeStrategy,NearEdgeStrategy,HighestTurnoverStrategy,PreventOpponentTurnStrategy,CaptureLastTurnStrategy,DecisiveWinStrategy,IncreaseMobilityStrategy,DecreaseOpponentMobilityStrategy,RandomizationStrategy,wins,loses,ratio
245,0.8775503678203369,-0.6450454240742219,-0.1810411343474465,5.0138527658588616E-5,0.01629163215694404,0.3940271971895539,0.1922281935159998,0.27318366368333846,-0.24267171957515854,0.2501527178747404,0.0014632959983301996,17,3,5.666666666666667
246,1.1766993819830769,-0.5131736324085538,-0.1131949495600843,-0.2738784559451092,0.09748398248639481,0.38712514609759574,0.35591248718166346,0.35309513072186083,-0.2606836437731044,0.25222367910745325,-0.13301554808032964,15,4,3.75
247,1.1959193706215703,-0.43960111500877713,-0.0447553615848634,-0.1908883393861041,0.16042887597997618,0.46313942681845466,0.28367278094391213,0.42958370882251684,-0.257602953061626,0.23384268263676505,-0.11006211941186134,15,5,3.0
248,0.912140889769129,-0.6893059267315893,-0.21203420408862433,-0.0036723776894037746,0.09069496219418591,0.3684346589836192,0.16830567733984325,0.27551506246460217,-0.27210869306611496,0.3347408728595471,-0.02867092267569772,15,4,3.75
249,0.8775503678203369,-0.6450454240742219,-0.1810411343474465,5.0138527658588616E-5,0.01629163215694404,0.3940271971895539,0.1922281935159998,0.29500152065552226,-0.24267171957515854,0.2501527178747404,0.0014632959983301996,14,5,2.8
250,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.3521872716561858,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,16,3,5.333333333333333
251,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.3521872716561858,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,16,4,4.0
252,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.25604794922593804,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,17,3,5.666666666666667
253,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.3521872716561858,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,13,7,1.8571428571428572
254,1.1709628530882923,-0.43960111500877713,-0.038943977952809114,-0.1908883393861041,0.16042887597997618,0.46313942681845466,0.28367278094391213,0.42958370882251684,-0.257602953061626,0.23384268263676505,-0.11006211941186134,16,4,4.0
255,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.3521872716561858,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,14,6,2.3333333333333335
256,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.25604794922593804,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,15,5,3.0
257,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.3521872716561858,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,15,4,3.75
258,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.25604794922593804,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,15,5,3.0
259,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.34030463084403745,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.3047208908222707,-0.07050719216369397,15,5,3.0
260,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.25161700557733985,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,15,5,3.0
261,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.2753642667817906,0.09429963227746466,0.3521872716561858,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,15,5,3.0
262,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.25604794922593804,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,16,4,4.0
263,1.005860184985073,-0.6636957630161617,-0.28385099066582475,-0.09558032409418388,0.0033505944610341815,0.38851709647819804,0.11931691521652082,0.4116045918998421,-0.26742028909590837,0.26592096861654535,0.006887961510930685,16,3,5.333333333333333
264,1.0471672110266639,-0.6671328390635711,-0.2974961969017279,-0.02774702462872103,0.07941996904243932,0.3978913046555609,0.1878909743719749,0.5030619755104254,-0.19081530435884048,0.20174115030482326,0.03219007474025176,15,5,3.0
265,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.34030463084403745,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.3047208908222707,-0.08655693950548776,14,5,2.8
266,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.35136867574314673,0.09429963227746466,0.25604794922593804,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,16,3,5.333333333333333
267,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.354414860998709,0.07560031801363216,0.25161700557733985,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,18,2,9.0
268,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.34030463084403745,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.3047208908222707,-0.08655693950548776,15,5,3.0
269,1.0471672110266639,-0.6671328390635711,-0.2974961969017279,-0.02774702462872103,0.07941996904243932,0.3978913046555609,0.1878909743719749,0.5030619755104254,-0.19081530435884048,0.20174115030482326,0.03219007474025176,15,5,3.0
270,0.8874960041246308,-0.5887559053682123,-0.20294203010842934,-0.1521228767265842,0.009101178450352104,0.38543105338825534,0.15331549107058925,0.33029837895596975,-0.1329974214588243,0.303878802851582,-0.0970387295573875,15,4,3.75
271,1.0471672110266639,-0.6671328390635711,-0.2974961969017279,-0.02774702462872103,0.07941996904243932,0.3978913046555609,0.1878909743719749,0.5030619755104254,-0.19081530435884048,0.20174115030482326,0.03219007474025176,16,3,5.333333333333333
272,1.0471672110266639,-0.6671328390635711,-0.2974961969017279,-0.02774702462872103,0.07941996904243932,0.3978913046555609,0.1878909743719749,0.5086773333808298,-0.19081530435884048,0.20174115030482326,0.03219007474025176,15,4,3.75
273,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.34030463084403745,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.3047208908222707,-0.08655693950548776,14,6,2.3333333333333335
274,0.9770688059062979,-0.5328271489991997,-0.21816326410817838,-0.1031078152187039,0.09648505734893958,0.34758149790994486,0.12322439806703406,0.31097175587507153,-0.1775365882720941,0.32539902632601203,-0.006318046974746472,14,6,2.3333333333333335
275,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.354414860998709,0.0722995304461543,0.25161700557733985,-0.17956870657119772,0.2329071552110138,-0.0075103042408384835,15,5,3.0
276,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.354414860998709,0.0722995304461543,0.25161700557733985,-0.17956870657119772,0.2329071552110138,-0.0075103042408384835,16,4,4.0
277,0.946817871899498,-0.6579194849480493,-0.2696653795995587,-0.09702956889338733,-0.09209039799699106,0.4667438069610178,0.11073314907647404,0.3896420432066371,-0.23500542908418684,0.25469813409085057,-0.035494055758156395,15,5,3.0
278,0.9734659255623362,-0.5977829330900167,-0.2182454560001475,-0.09534559481094321,0.017633701454754624,0.354414860998709,0.0722995304461543,0.25161700557733985,-0.17956870657119772,0.2329071552110138,-0.0602494256109849,16,4,4.0
279,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.345002143940348,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.3047208908222707,-0.08655693950548776,15,5,3.0
280,1.0671952577665251,-0.538137258674263,-0.2144051609633161,-0.0963352875311464,0.05693354494348363,0.34030463084403745,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.3047208908222707,-0.08655693950548776,14,6,2.3333333333333335
281,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.34030463084403745,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.22698470170321827,-0.08655693950548776,14,3,4.666666666666667
282,0.8767682566178943,-0.8173147027061378,-0.16891921347645367,-0.11032655709677291,0.0924060784468511,0.42623043963579366,0.03208824423964576,0.21664368549228763,-0.10602179771984387,0.24987614825453802,-0.07590629736641377,14,6,2.3333333333333335
283,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.4163469058553013,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.22698470170321827,-0.08655693950548776,15,5,3.0
284,1.0266454591285763,-0.6694731981853943,-0.3274990552609733,-0.07025101793420352,0.052319971414624515,0.28479473549745205,-0.036832424300090844,0.19503936473098601,-0.15927076181466787,0.19176543600814783,0.0016820814788665872,14,5,2.8
285,0.8767682566178943,-0.8173147027061378,-0.16891921347645367,-0.11032655709677291,0.04939460218059012,0.42623043963579366,0.03208824423964576,0.21664368549228763,-0.10602179771984387,0.24987614825453802,-0.07590629736641377,17,3,5.666666666666667
286,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.34030463084403745,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.22698470170321827,-0.08655693950548776,14,6,2.3333333333333335
287,0.9879149888896435,-0.6927895131284585,-0.290858509745315,-0.12141024611198002,0.10612174897500734,0.2746251009791784,0.2041890862312608,0.3703830865384379,-0.15550181240572142,0.24067291277982658,-0.039163440077837314,14,6,2.3333333333333335
288,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.4163469058553013,0.11845637259742653,0.31728293723794704,-0.16105429329527976,0.22698470170321827,-0.08655693950548776,14,6,2.3333333333333335
289,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.4163469058553013,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.22698470170321827,-0.08655693950548776,18,2,9.0
290,1.0671952577665251,-0.538137258674263,-0.2069113986328327,-0.0963352875311464,0.05693354494348363,0.4163469058553013,0.11845637259742653,0.26413333760262797,-0.16105429329527976,0.22698470170321827,-0.08655693950548776,15,5,3.0
291,0.8767682566178943,-0.8173147027061378,-0.16891921347645367,-0.11032655709677291,0.04939460218059012,0.42623043963579366,0.03208824423964576,0.21664368549228763,-0.10602179771984387,0.24987614825453802,-0.07590629736641377,17,2,8.5
292,0.8767682566178943,-0.8173147027061378,-0.16891921347645367,-0.15364031642025008,0.04939460218059012,0.42623043963579366,0.03208824423964576,0.21664368549228763,-0.10602179771984387,0.24987614825453802,-0.07590629736641377,14,5,2.8
293,1.0796257322028868,-0.7344850332324346,-0.38412846544923684,-0.18026437496115888,0.022291022920107886,0.24986111837391597,0.2007408481871286,0.29746848940548715,-0.2022215276106838,0.2383813206679459,0.02450471670523552,15,4,3.75
294,0.8023024492622839,-0.7626903066971057,-0.17556596837939098,-0.09332671634486858,0.02145831239839388,0.5118367587373099,0.10715089636592323,0.1937285780162543,-0.09923382312837555,0.25139953805489296,-0.0876671670181026,14,5,2.8
295,1.0796257322028868,-0.7344850332324346,-0.37737547728370746,-0.18026437496115888,0.022291022920107886,0.24986111837391597,0.2007408481871286,0.29746848940548715,-0.2022215276106838,0.2383813206679459,0.02450471670523552,16,3,5.333333333333333
296,0.8023024492622839,-0.7626903066971057,-0.17556596837939098,-0.09332671634486858,0.02145831239839388,0.5118367587373099,0.10715089636592323,0.1937285780162543,-0.09923382312837555,0.25139953805489296,-0.0876671670181026,16,4,4.0
297,0.904446699665504,-0.73271831978813,-0.13286485178286567,-0.17424046901038537,0.14569169215132682,0.5737642525511002,0.11002282359973647,0.20407390039183645,-0.11248132143402644,0.32888858147800637,-0.03233493536888285,15,5,3.0
298,0.8023024492622839,-0.7626903066971057,-0.17556596837939098,-0.09332671634486858,0.051526348267005945,0.5118367587373099,0.10715089636592323,0.1937285780162543,-0.09923382312837555,0.25139953805489296,-0.18243528881264137,15,5,3.0
299,0.904446699665504,-0.73271831978813,-0.13286485178286567,-0.17424046901038537,0.14569169215132682,0.5737642525511002,0.07661125294906841,0.20407390039183645,-0.11248132143402644,0.32888858147800637,-0.03233493536888285,15,5,3.0
300,0.7265707468730105,-0.674955647685366,-0.07131699949147462,-0.04325203519791211,-0.1303724978276083,0.4778281530318664,-0.007708691553818106,0.21414598840802768,-0.16876561754331212,0.37656523778228856,0.016529407697463083,16,4,4.0
301,0.8023024492622839,-0.7626903066971057,-0.17556596837939098,-0.09332671634486858,0.02145831239839388,0.5118367587373099,0.10715089636592323,0.1937285780162543,-0.09923382312837555,0.25139953805489296,-0.0876671670181026,17,3,5.666666666666667
302,0.8914318562685593,-0.7560818301386565,-0.2083083694753502,-0.13961592168312748,-0.042026781735643684,0.5216925254274543,0.029789613346279595,0.13074669275295436,-0.1380726533623391,0.2965237035736364,-0.033671531403972665,14,6,2.3333333333333335
303,0.9502169109838238,-0.7681197416670276,-0.20316499063982107,-0.15015936919525055,-0.0031101874421529258,0.6124963419258985,0.0707236939989448,0.047991388753589076,-0.19649492462676063,0.2705360243772281,-0.12938638658754087,15,5,3.0
304,0.8023024492622839,-0.7626903066971057,-0.17556596837939098,-0.09332671634486858,0.02145831239839388,0.5118367587373099,0.10715089636592323,0.1937285780162543,-0.09923382312837555,0.25139953805489296,-0.0876671670181026,16,4,4.0
305,0.8167682342335573,-0.7840471930422084,-0.12918593376621199,-0.03603282043299161,0.00981576604247629,0.4269254224728275,0.045131138944989505,0.12838103357773195,-0.23278657169738384,0.1769529464747548,-0.09545656334318997,14,6,2.3333333333333335
306,0.8167682342335573,-0.7840471930422084,-0.12918593376621199,-0.03603282043299161,0.00981576604247629,0.4269254224728275,0.045131138944989505,0.12838103357773195,-0.23278657169738384,0.1769529464747548,-0.09545656334318997,14,6,2.3333333333333335
307,0.8023024492622839,-0.7626903066971057,-0.17556596837939098,-0.09332671634486858,0.02145831239839388,0.5118367587373099,0.10715089636592323,0.1937285780162543,-0.09923382312837555,0.25139953805489296,-0.0876671670181026,14,5,2.8
308,0.7886405458549203,-0.7569428989961877,-0.15112616273236432,-0.15818431429716578,-0.03626433733364945,0.5990341097735783,0.14386304002607794,0.2906642412235269,-0.08957551411366525,0.3470717353271122,-0.1743611050154763,15,5,3.0
309,0.7553344958008843,-0.6699714468074834,-0.11887539030026852,-0.0913181261862827,-0.199804317568567,0.563859761419834,-0.021114139627648673,0.2975757163704599,-0.2294474041938459,0.4293932409208925,-0.04295028832460521,14,6,2.3333333333333335
310,0.8998152133604341,-0.7764422013414499,-0.2053793552814997,-0.18545799274913166,0.024289272022465933,0.5191221017017842,0.10906060675374955,0.1912375704149329,-0.07228951288936257,0.24313366867140535,-0.18159748544083337,16,4,4.0
311,0.8023024492622839,-0.7626903066971057,-0.17556596837939098,-0.09332671634486858,0.02145831239839388,0.5118367587373099,0.10715089636592323,0.1937285780162543,-0.09923382312837555,0.30549510093656385,-0.0876671670181026,16,4,4.0
312,0.7975024331772885,-0.792394104365749,-0.24436528284194725,-0.019636003201024627,0.0673434877284402,0.491792852548654,0.11014006451684048,0.20046473950481875,-0.06518954594292016,0.2423607107377686,-0.09128275836657053,15,5,3.0
313,0.7975024331772885,-0.792394104365749,-0.24436528284194725,-0.019636003201024627,0.0673434877284402,0.491792852548654,0.11014006451684048,0.20046473950481875,-0.06518954594292016,0.2245394952069308,-0.09128275836657053,15,5,3.0
314,0.8101772894290148,-0.7229026302091599,-0.25632731946682386,-0.06738307835122015,-0.07221297679038513,0.5062495023895804,0.053760344825498116,0.12513814570237264,-0.00943409378474945,0.2538005621765582,-0.1299309848102058,14,5,2.8
315,0.7886405458549203,-0.7569428989961877,-0.15112616273236432,-0.15818431429716578,-0.03626433733364945,0.5990341097735783,0.14386304002607794,0.2906642412235269,-0.08957551411366525,0.3470717353271122,-0.1743611050154763,16,4,4.0
316,0.7975024331772885,-0.792394104365749,-0.24436528284194725,-0.019636003201024627,0.0673434877284402,0.491792852548654,0.11014006451684048,0.20046473950481875,-0.06518954594292016,0.2423607107377686,-0.09128275836657053,15,4,3.75
317,0.759759273317642,-0.7045380897510656,-0.17352522393793726,0.01074470604791996,0.09172747661653624,0.45553066671621384,0.07393054077358535,0.10196265608092825,-0.06764143449772513,0.3232952661770453,-0.0031932167649684623,16,4,4.0
318,0.8023024492622839,-0.7626903066971057,-0.17556596837939098,-0.037260586320362776,0.02145831239839388,0.5118367587373099,0.10715089636592323,0.1937285780162543,-0.09923382312837555,0.30549510093656385,-0.0876671670181026,15,3,5.0
319,0.8461544539065506,-0.6539387991175245,-0.15438441191227126,-0.12912216979250718,-0.12293502604908021,0.531901325253229,0.09331015410411297,0.14423130609759793,-0.0060925699562308575,0.38938512248204826,-0.14010109976387672,14,6,2.3333333333333335
320,0.8165983358210176,-0.8095410485974344,-0.2643026325565355,-0.07404143592607962,0.10402733652226731,0.47360574229393426,0.19312401645860774,0.2140638122629271,-0.1890015338673019,0.32448175573768046,-0.13072402480996845,18,2,9.0
321,0.7264891812506462,-0.8024021926638175,-0.3248706392504849,-0.01570262322363239,0.1904069537553677,0.5426376185808262,0.10308336127381189,0.26394981791513084,-0.15313691072649155,0.3365262443139147,-0.09349249023905282,15,5,3.0
322,0.7899714384679968,-0.7354169774391702,-0.18695439508325545,0.05051326922505308,0.18005629678742932,0.4707763509111313,0.11962161823529655,0.19344191972219923,-0.05176196369102404,0.3842978297297507,-0.07821952146505598,17,1,17.0
323,0.7899714384679968,-0.6566470179078145,-0.18695439508325545,0.05051326922505308,0.18005629678742932,0.4707763509111313,0.11962161823529655,0.19344191972219923,-0.05176196369102404,0.3842978297297507,-0.07821952146505598,17,3,5.666666666666667
324,0.7899714384679968,-0.7354169774391702,-0.18695439508325545,0.05051326922505308,0.18005629678742932,0.4707763509111313,0.11962161823529655,0.19344191972219923,-0.05176196369102404,0.3842978297297507,-0.07821952146505598,16,4,4.0
325,0.7247020043410867,-0.6705362063491608,-0.22848763622270724,0.11540631685710767,0.16109704211378653,0.47821226061468225,0.029608397566920422,0.22018376430031986,-0.10552347465006269,0.3554093317041585,-0.10846091159329284,15,4,3.75
326,0.8524397472904593,-0.7672091624977788,-0.16508156228865312,0.09534221242208749,0.04814708769751541,0.37487616705903654,0.1605401662772801,0.17275114449632253,-0.13746938321198512,0.2827759519928861,-0.007464646542451339,15,5,3.0
327,0.8524397472904593,-0.7672091624977788,-0.16508156228865312,0.09534221242208749,0.04814708769751541,0.37487616705903654,0.1605401662772801,0.17275114449632253,-0.13746938321198512,0.2827759519928861,-0.007464646542451339,17,3,5.666666666666667
328,0.8618615494395854,-0.7555418821317404,-0.2752329570611268,-0.1594263124916097,0.0319846281020215,0.473420103428016,0.1340497640868526,0.30804010167997253,-0.25237105618670663,0.40531805678545474,-0.031955084239395276,14,6,2.3333333333333335
329,0.8524397472904593,-0.7672091624977788,-0.16508156228865312,0.14772194663699004,0.04814708769751541,0.37487616705903654,0.1605401662772801,0.17275114449632253,-0.13746938321198512,0.2827759519928861,-0.007464646542451339,13,5,2.6
330,0.8090611608343988,-0.8466243872686271,-0.14841150307067613,-0.1542708295531525,0.048848097854843286,0.6770463891500955,0.16984694904368164,0.2672732935447582,-0.051683440066080305,0.4976178385735912,-0.11379637771321022,15,5,3.0
331,0.7312224211071541,-0.7822294516989996,-0.23336661587596116,-0.039847723299136405,0.1484248635271998,0.4420105583833581,0.17179757370840146,0.21037378901456033,-0.24011687247476016,0.2814025576640696,-0.02511665931845862,14,5,2.8
332,0.7936872329388587,-0.8547261663496938,-0.21851893475922746,0.24293404490133944,0.11135163187139713,0.39337474489841995,0.12975049382350623,0.08792701701768214,-0.09328762655609593,0.33056307260960793,0.007228328980592669,15,5,3.0
333,0.8734224426161656,-0.8466243872686271,-0.14841150307067613,-0.1542708295531525,0.048848097854843286,0.6770463891500955,0.16984694904368164,0.2672732935447582,-0.051683440066080305,0.4976178385735912,-0.11379637771321022,16,4,4.0
334,0.6849063653957203,-0.8649104860435856,-0.29695903442095073,0.0462752117626631,0.029542985855489826,0.5006872648864972,0.1695877453099516,0.22586237801664277,-0.3544353028532122,0.3205401717435604,-0.15068045702828534,16,4,4.0
335,0.7936872329388587,-0.8547261663496938,-0.21851893475922746,0.24293404490133944,0.11135163187139713,0.39337474489841995,0.12975049382350623,0.08792701701768214,-0.09328762655609593,0.33056307260960793,0.007228328980592669,15,5,3.0
336,0.6959353715938624,-0.8582244419943439,-0.1734824901437458,-0.032572702828123475,0.14744251572168082,0.4972225068523308,0.30715406465044054,0.11912139373024352,-0.24267311340240347,0.46878470626852303,-0.06711043078968949,13,7,1.8571428571428572
337,0.7714539200547069,-0.927206487263554,-0.06972556954964113,-0.08326423973355304,0.0883258482690922,0.7469536204437432,0.14689608766853232,0.18300258768377836,-0.00651034988153204,0.541695610530892,-0.09525604811577028,16,4,4.0
338,0.8738307016827391,-0.8610486300967827,-0.10987062791084887,-0.09825389997542762,-0.07291764744993869,0.8211428792455262,-0.0023607043794505594,0.22387435498429875,0.12730874619818952,0.5523806113238849,-0.0838978899087528,16,4,4.0
339,0.7714539200547069,-0.927206487263554,-0.06972556954964113,-0.08326423973355304,0.06236154576054517,0.7469536204437432,0.14689608766853232,0.18300258768377836,-0.00651034988153204,0.541695610530892,-0.09525604811577028,16,4,4.0
340,0.8619541314215686,-1.0090363982532287,-0.12747273679592228,-0.1719919001462333,-0.024062883142218078,0.8028300368134994,0.08063862713012562,0.2422835216315782,0.032839036681215905,0.4683649074153273,-0.14662743956849789,15,5,3.0
341,0.7714539200547069,-0.927206487263554,-0.06972556954964113,-0.08326423973355304,0.06236154576054517,0.7469536204437432,0.14689608766853232,0.10830921654582484,-0.00651034988153204,0.494668075611558,-0.09525604811577028,14,5,2.8
342,0.8152574483232712,-0.9115006181215117,-0.2248225386678248,-0.10642164397746084,0.014650131918512416,0.7681566233512904,0.22545093791497808,0.2175673180512797,-0.04567488797026727,0.5191592818433293,-0.08860757923472867,17,3,5.666666666666667
343,0.7714539200547069,-0.927206487263554,-0.06972556954964113,-0.08326423973355304,0.0883258482690922,0.7469536204437432,0.14689608766853232,0.18300258768377836,-0.00651034988153204,0.541695610530892,-0.09525604811577028,15,5,3.0
344,0.7714539200547069,-0.927206487263554,-0.06972556954964113,-0.08326423973355304,0.0883258482690922,0.7469536204437432,0.14689608766853232,0.18300258768377836,-0.00651034988153204,0.541695610530892,-0.09525604811577028,15,5,3.0
345,0.8524397472904593,-0.8649572929358035,-0.16508156228865312,0.14772194663699004,0.04814708769751541,0.37487616705903654,0.1605401662772801,0.17275114449632253,-0.13746938321198512,0.2827759519928861,-0.007464646542451339,15,3,5.0
346,0.8524397472904593,-0.8649572929358035,-0.16508156228865312,0.14772194663699004,0.04814708769751541,0.37487616705903654,0.1605401662772801,0.17275114449632253,-0.13746938321198512,0.2827759519928861,-0.007464646542451339,14,6,2.3333333333333335
347,0.8863804214976531,-0.8821674419796023,-0.22859859919708006,0.10605316489952639,0.023896004854615474,0.4673669918820095,0.20293059235159902,0.26921939365421055,-0.07737110620044657,0.2908790934976363,-0.08131699906345842,14,5,2.8
348,0.8152574483232712,-0.9115006181215117,-0.2248225386678248,-0.10642164397746084,0.014650131918512416,0.7681566233512904,0.22545093791497808,0.2175673180512797,-0.04567488797026727,0.5191592818433293,-0.08860757923472867,15,4,3.75
349,0.8332088714953785,-0.8901876724563617,-0.269689988252925,-0.19466951816352937,-0.022722815735984295,0.7365516393445246,0.1434502044784991,0.12315809120325949,0.03875128381941083,0.5886091626820442,-0.1433740491669544,14,6,2.3333333333333335
350,0.8619541314215686,-1.0090363982532287,-0.12747273679592228,-0.1719919001462333,-0.024062883142218078,0.8028300368134994,0.08063862713012562,0.1486683720634441,0.032839036681215905,0.4683649074153273,-0.14662743956849789,15,5,3.0
351,0.9100882425231056,-0.9064353902887691,-0.2966743270288359,0.09240607614433298,0.0890887452837313,0.4609365698721519,0.21854944861770548,0.2326759253106621,0.008305437533018573,0.30597907302082217,-0.07614357829188244,16,4,4.0
352,0.8619541314215686,-1.0090363982532287,-0.12747273679592228,-0.1719919001462333,-0.024062883142218078,0.716394253998078,0.08063862713012562,0.1486683720634441,0.032839036681215905,0.4683649074153273,-0.14662743956849789,17,3,5.666666666666667
